"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"arrêter";1,26312083475878;0,347042751832652;-0,801531045713109;0,0477232789711219;0,409109324976726;0,531831487358448;0,753399756317855;0,206996763466838;-0,478080384634598;0,0284649779800351;0,244016927963737;0,317215662945293;0,654812210242386;0,0463452409896852;0,210958034117576;0,000636511592593997;0,0350390214948741;0,0522089815628847;0,00454767005188137;0,000343293125699515;0,00183121715128347;6,49171882875684e-06;0,00047706538655462;0,000806208259228216;0,00285035629453682;0,930129729200744;0,00246596098758114
"évoquer";1,01507820244798;-0,715571485886427;-0,89416509260012;0,00848542414517867;-0,159502219060653;-0,520784746448278;0,624892833404651;-0,440513343938209;-0,550457449385586;0,00522371648207339;-0,0981912461155904;-0,320600575420853;0,450903008440559;0,210088557158301;0,279929038770928;2,14560629700182e-05;0,00567889486733578;0,0533790446999057;0,00244746735649649;0,00121625309124397;0,001899124020961;1,7102713283511e-07;6,04298287061105e-05;0,000644220313855575;0,00237529691211401;0,900772143218382;0,0019272932399008
"écouter";1,39743988766597;0,744628505834485;0,346767775677741;-0,104137158460574;1,09042453674808;-2,36693994940334;0,45507307622959;0,242486555442692;0,112924126331137;-0,0339120254607971;0,355094235332711;-0,770788535186823;0,342454154071793;0,0911649084487551;0,0168710469666161;0,00129498998385757;0,106358851623316;0,441856048905664;0,00278314238428485;0,000790220824277384;0,000171374665437275;1,54554125020085e-05;0,00169457340191297;0,00798442478491423;0,00142517814726841;1,42294766546455;0,00288567229261429
"terroriste";0,405081259223635;-2,66465394369624;0,737428284631643;0,46992244593549;0,0347805964608441;0,0619185703965907;0,142913212657593;-0,940093492461762;0,260165689874841;0,165789270471974;0,0122706411742993;0,0218449548505448;0,0221471445389814;0,898519040999161;0,0587220787179143;0,0202957269643014;8,32824953092232e-05;0,000232726284332055;0,000467717320401537;0,0202386146498506;0,00155002510681644;0,000629435929294042;3,44804719288954e-06;1,09280076768386e-05;0,00285035629453682;1,62196057215114;0,0074985922022219
"tenir";0,261749217086145;1,02633805826167;0,786692632179666;1,04863259213737;-0,344323906299024;1,80299571758991;0,105038452032667;0,411863546726634;0,315695218612482;0,420810214660021;-0,138175198833881;0,723531788577779;0,017923012746253;0,258364782185607;0,129532514894778;0,195887051601803;0,0158205225805101;0,382472115991047;9,76427353613444e-05;0,00150123963397103;0,000882021801699437;0,00156716909257874;0,000168967628193376;0,0046329599396402;0,00142517814726841;1,16502942928132;0,00193438513694757
"système";0,17623981215832;0,734905364878618;0,499523302653417;-0,438388759097055;-0,211590888298701;0,462676951510287;0,156283271548961;0,651688249638728;0,442959709259612;-0,388747744581291;-0,187631363471757;0,410285660015181;0,0314676864917508;0,513017079733436;0,202253794749845;0,132584998079924;0,0231364613889941;0,0975399795560523;7,37778417805222e-05;0,00128286435944745;0,000592692470056478;0,000456495734210584;0,000106343714990578;0,000508479718429578;0,00237529691211401;0,592009431142625;0,000832482580906923
"sol";-0,552355782809198;-4,06020573103554;1,2570785994876;1,08098138605384;0,26940879329125;-0,345914027708747;-0,124348416105591;-0,914048820398639;0,282998273271477;0,243354604729202;0,0606503231672652;-0,0778734699499773;0,0170327655035953;0,862890431699518;0,0705830830163799;0,0444224578058459;0,00206688889065829;0,00300437308400253;0,000434817450075196;0,0234944473800483;0,00225213292915398;0,00166535024749864;0,000103440994635602;0,000170531849737322;0,00142517814726841;2,52193177150768;0,00906433234224208
"société";1,60842871958092;-0,962508182616156;0,0525772340697005;-0,220142064192848;-0,273852446992942;1,69065950498665;0,630973924457099;-0,377584382766818;0,0206256350152104;-0,0863599987309598;-0,107430159072475;0,663232414216072;0,537328103159363;0,180408499445046;0,000459366995756933;0,00685426326324087;0,00794539347989184;0,267004373656701;0,0049159960968603;0,00176042185577778;5,25295114949183e-06;9,20903153008798e-05;0,000142508622753486;0,00543150510556142;0,00190023752969121;1,30749203791646;0,00324852338093101
"risque";0,413816136311965;-2,72104590782164;0,690377408642316;0,568267999294955;0,0143168665731394;1,55385215300777;0,125981229974122;-0,828388939441918;0,210176905768455;0,173002198860948;0,00435859383429111;0,473051165134559;0,0194584880710645;0,788820527776858;0,0433307088074713;0,0249873065820226;1,18805472303348e-05;0,123391088215353;0,000244052914022085;0,0105521484548307;0,000679269785791468;0,000460230668440889;2,92122567895122e-07;0,00344103066043736;0,00142517814726841;1,76770539251012;0,0044533715269017
"rendre";-0,427477428574966;-0,967305337474938;-0,962781923733909;-0,538429542008173;0,0741900011777156;1,27378120405479;-0,214726183890834;-0,485887136697799;-0,483614980776004;-0,270458539144199;0,0372663789263755;0,639833026904693;0,0668976230699071;0,321161661014387;0,271499208079391;0,0722704678675108;0,00102783004156836;0,267143209927237;0,000347243614139792;0,0017780135219145;0,00176142333998816;0,0005508909676145;1,04592043225643e-05;0,00308317065235774;0,00190023752969121;0,984838133088929;0,0018430520634415
"rapport";-1,34049607310199;-0,973167893056457;-2,09288559427569;-0,0458726740389502;0,241935826229055;-0,168304988685641;-0,499118865644242;-0,362348286287579;-0,779262770476298;-0,0170801820981141;0,0900821252439139;-0,0626664984110347;0,288276537562446;0,142451152026928;0,562208727773667;0,000229882077964088;0,00478988199206593;0,00204381856692867;0,00341459329596554;0,00179963087520369;0,00832336363083457;3,99867405887653e-06;0,000111226496937075;5,38272099125394e-05;0,00190023752969121;1,4877087214137;0,00420575247462308
"projet";2,32869022037763;0,0700576668569734;-0,3489232210696;-0,653849880941744;-0,454939527087673;2,36951734921845;0,677949422258039;0,0203958235212278;-0,101581693462941;-0,190354708904158;-0,132446122224629;0,689835386379791;0,642004445664276;0,000544801322215869;0,0115319498159506;0,0344658893868451;0,012498796038063;0,29895411777265;0,00772845340971366;6,99488363721046e-06;0,000173511754206534;0,000609291686661566;0,000294969083097513;0,00800182299512666;0,00142517814726841;1,73180788667987;0,00427433523472672
"policier";1,85433913790538;-0,655914208875378;-0,112623501636284;-0,299147634202836;-0,347857293616322;2,91156784147137;0,523040482840124;-0,185009137486792;-0,031766924113745;-0,0843784827896547;-0,0981176760460652;0,821245595530685;0,441557202264476;0,0517982321878521;0,00130315206566913;0,00782525653427319;0,00792605554911616;0,489590101398615;0,00980116001434966;0,00122629011706778;3,61540706531633e-05;0,000255076409641294;0,000344906498970277;0,0241631181819199;0,00285035629453682;1,66284852561749;0,00788142105220403
"peur";0,305992889828084;0,592561034589787;0,354544751986309;-1,14101745725489;-1,23815372187131;-1,68345771308954;0,122500712235416;0,237224952583005;0,141937888367449;-0,456793134197651;-0,495680513594227;-0,673952813045874;0,0270100543051065;0,094968850926693;0,0290117088623732;0,255744416153713;0,22557873796567;0,367686231786445;0,000177922372684735;0,00066722770491994;0,000238863622158734;0,00247395883659936;0,00291311095293829;0,0053853299225856;0,00190023752969121;1,10944459315127;0,00233894024754885
"part";-0,876434158742687;-0,509358238142735;1,16287686061011;0,542743759767052;0,727876260801148;-0,00633278613967762;-0,489614270103102;-0,284549682941415;0,649633631514542;0,303200288510635;0,406623361952006;-0,00353776998827315;0,299565844341868;0,0948664368921894;0,421938895855129;0,0782279908206452;0,105393797909727;7,0341804396419e-06;0,00218946366159905;0,000739513011203434;0,00385448720078599;0,000839631701946057;0,00151012974167561;1,14311202729386e-07;0,00285035629453682;0,954179671474079;0,00259513210105762
"parloir";2,29375071202431;0,295625523358563;-0,160719717112292;-1,0472320943796;-0,373084607536854;-3,59821698122627;0,518667179255653;0,0668473934471468;-0,0363422415035814;-0,236802069889495;-0,0843625856988034;-0,813635519421974;0,438270322945828;0,00682567650125614;0,00172153695821388;0,0622091565513994;0,00591439784290549;0,485058909200398;0,00749827885355633;0,000124552660419512;3,68135308341881e-05;0,00156298583301477;0,000198373573939565;0,0184520172598363;0,00142517814726841;2,06458228220626;0,00607482185273159
"nombreux";0,270946879500915;0,206240422311685;-1,24665518889989;-1,21800124215573;-0,0557377541977532;-1,77719490824136;0,107818243253163;0,0820695188016042;-0,496083116576999;-0,484680814376967;-0,0221797968352615;-0,707201475351935;0,0193749889409919;0,0105252628681292;0,32816650749535;0,26661673981653;0,000418233030403457;0,374898267848593;0,00013950063945137;8,08268157630446e-05;0,00295325256059103;0,00281905373091288;5,90346269455422e-06;0,00600175152851123;0,00190023752969121;1,15989969292103;0,00255651743019153
"nationalité";-0,552355782809198;-4,06020573103554;1,2570785994876;1,08098138605384;0,26940879329125;-0,345914027708747;-0,124348416105591;-0,914048820398639;0,282998273271477;0,243354604729202;0,0606503231672652;-0,0778734699499773;0,0170327655035953;0,862890431699518;0,0705830830163799;0,0444224578058459;0,00206688889065829;0,00300437308400253;0,000434817450075196;0,0234944473800483;0,00225213292915398;0,00166535024749864;0,000103440994635602;0,000170531849737322;0,00142517814726841;2,52193177150768;0,00906433234224208
"métier";-0,395181761050721;1,64263447078633;1,36174276125781;1,78205271337749;4,01744282531795;0,0956141142425271;-0,0806099656124247;0,335067863081045;0,27777101065115;0,363506674910662;0,819486018630291;0,0195035581618437;0,010719230397654;0,173645647578702;0,101832961212132;0,148432741587571;0,565087201691281;0,000282217532660851;0,000296757480792683;0,00512731212278476;0,00352369282249508;0,00603460688504716;0,0306695427167671;1,73720833109416e-05;0,00190023752969121;2,27442751651031;0,00982996774890116
"mot";0,536763320446405;1,00345483378598;0,712220188136903;0,776143679082001;0,522277299776806;0,381276857157195;0,319477148879181;0,597248129884067;0,423907644976443;0,461954385235371;0,31085518756804;0,226932874543088;0,127894074119314;0,419075851197322;0,180153092295031;0,182090716830618;0,0617636995169935;0,0290225660407211;0,000684358342462351;0,002391737775412;0,00120488740235099;0,0014308765096887;0,00064791823720226;0,000345301762003962;0,00237529691211401;0,894364662168662;0,00189997185020443
"montrer";0,805302250940822;0,240654093530149;-0,054777909450729;-2,03001233539954;-0,153152839932134;-0,73933954287034;0,346532294858352;0,103556664843083;-0,0235716647349829;-0,873541372018912;-0,0659037088543497;-0,318147662161709;0,172055352009224;0,0144061881911227;0,000636927013967193;0,744503098174733;0,00317429079594603;0,065224143815008;0,00184848944998676;0,000165076653870264;8,55283429109434e-06;0,0117461760053424;6,68573654516237e-05;0,00155807019378164;0,00285035629453682;1,15686273372704;0,00381472128651707
"matière";-0,894089182854337;-1,67687049509962;-0,251980586977679;1,3740088267548;-0,960153414356792;-0,286699946963002;-0,348903027800879;-0,654370060828186;-0,0983311188967579;0,536183469247927;-0,374683465415568;-0,111879755939335;0,151418210765255;0,499376029358873;0,00962230228967012;0,243508580638461;0,0890725592460162;0,00700231770172666;0,00151904126726297;0,0053432677574074;0,000120654092567441;0,00358745891876504;0,00175181867762662;0,000156193557412994;0,00190023752969121;1,36914295817426;0,00356209489770672
"maréchal";-1,37507754265017;-1,88015930239302;0,77766846666399;-1,60481404573198;0,308755339115835;0,07835027914962;-0,465994071904454;-0,637159041563996;0,263540697984215;-0,543848480267384;0,104632759414814;0,026551786705363;0,252306564746642;0,442257985979876;0,064564166884555;0,234014301925615;0,00648857554014168;0,000368404923170439;0,00359304180199684;0,00671733777173395;0,00114920331409695;0,00489392517126581;0,000181149376593889;1,16651140006145e-05;0,00190023752969121;1,63124774975794;0,00505647357926903
"marque";-1,30591460355381;-0,0661764837198986;-4,96343965521536;1,51306869765408;0,175116313342274;-0,414960256520903;-0,243183450351921;-0,0123231837666631;-0,924276654602156;0,281759056460266;0,0326096279003189;-0,0772726383984517;0,0739173226901705;0,000177965681590971;0,854300311270612;0,0675698196485694;0,000677978814355704;0,00335660189469995;0,0024305172709384;6,24132113662234e-06;0,0351103086142011;0,00326276990568257;4,37041185728118e-05;0,000245404296187972;0,00142517814726841;2,86219142231809;0,0116752585339543
"manquer";0,244279462909484;1,13912198651247;0,88079438415832;0,851941485418444;-0,303396446523614;-1,18087144763245;0,117185267852755;0,546457379251277;0,422532965323578;0,408691708973618;-0,145544752014696;-0,566485349371166;0,0194668967509811;0,396894881169658;0,202488464685342;0,161235675424193;0,0153175756163064;0,20459650635352;8,50438802841036e-05;0,00184930959642201;0,00110565142113753;0,00103440041982468;0,000131186798712337;0,00198735017933525;0,00142517814726841;1,04326732421641;0,00155117345811546
"long";-0,0822736963291916;0,633265111880673;0,405658707349977;-0,988571846121039;1,2898925744651;1,98387107156377;-0,0307703517851007;0,236841069931188;0,15171630407736;-0,369725742578529;0,482419656003684;0,741967524153193;0,00178191538838004;0,0989802167962734;0,0346589231754657;0,175186376703527;0,223418116126399;0,465974451809957;9,64697545035824e-06;0,00057153164169868;0,000234525871993617;0,00139278996904013;0,00237124397196227;0,00560913695285643;0,00142517814726841;1,1613803714118;0,00192228650893199
"largement";-0,252190039021308;-1,88122470311575;0,662923953925822;-0,79396969994743;0,128458715996517;-0,946857612658945;-0,106707949625623;-0,795993496149115;0,280499801481685;-0,33594855322221;0,054354114257345;-0,400639275152779;0,0139039154585393;0,725395443343003;0,0768664963027793;0,0938443031060908;0,00184015605389417;0,0881496857356926;0,000120854756829585;0,0067249527479581;0,000835093907246833;0,0011978867162653;3,13570388892612e-05;0,00170363769814764;0,00190023752969121;1,27443115900735;0,00308631786992647
"jeune";1,60842871958092;-0,962508182616156;0,0525772340697005;-0,220142064192848;-0,273852446992942;1,69065950498665;0,630973924457099;-0,377584382766818;0,0206256350152104;-0,0863599987309598;-0,107430159072475;0,663232414216072;0,537328103159363;0,180408499445046;0,000459366995756933;0,00685426326324087;0,00794539347989184;0,267004373656701;0,0049159960968603;0,00176042185577778;5,25295114949183e-06;9,20903153008798e-05;0,000142508622753486;0,00543150510556142;0,00190023752969121;1,30749203791646;0,00324852338093101
"imaginer";0,923093285679671;-0,541167999571118;0,503769167646216;0,339660807707227;0,854475006052317;0,376216904937078;0,597626809919668;-0,350361670084259;0,326149009278754;0,219902374022087;0,55320213021281;0,243569433580973;0,461998860324297;0,148876500750244;0,110088331230559;0,0425950753899453;0,201927137333238;0,0345140949717176;0,00161919470606535;0,000556508890754976;0,000482248692201351;0,000219229385828648;0,00138741574530757;0,00026895802291769;0,00190023752969121;0,809248962766709;0,00124443493347077
"humain";-0,401286238767843;0,542992659168626;-0,866039569307368;-0,510680040216458;1,04189410401595;-0,853737134374165;-0,221536089311391;0,299767244963025;-0,478110138943172;-0,281928578827718;0,575193273482335;-0,471318395143339;0,0768032908585592;0,131847357026297;0,286203649370138;0,0847008674896376;0,264097747328711;0,156347087926655;0,000305996475865923;0,000560267986529246;0,00142522477074792;0,000495570742946287;0,00206279016433862;0,0013850206073338;0,00190023752969121;0,862822305361595;0,00141465526010356
"haut";2,31122046620097;0,182841595107769;-0,254821469090946;-0,850540987660675;-0,414012067312263;-0,614349816003914;0,892080117315102;0,070572822454245;-0,0983554660255814;-0,328290059364532;-0,159799525393125;-0,23712547718744;0,865082589908;0,00507618032957475;0,00841347200332939;0,079778177713369;0,0141594721227237;0,0274901079230041;0,00761293117822266;4,76452003347551e-05;9,25424908926387e-05;0,00103100233495125;0,00024428407393849;0,000537898854761106;0,00142517814726841;1,48070860483249;0,00312470019823038
"guerre";-0,740745487995353;-3,06169841920663;-0,298050964188139;1,1890032139539;0,245835673304007;-0,363175584911786;-0,217325598214987;-0,898264587893291;-0,0874444801088647;0,3488388912788;0,0721251571953044;-0,106551241319916;0,0524495142907115;0,840118363150764;0,00679380229416305;0,0920212849591201;0,00294672419672161;0,00567031110852107;0,0010426677016351;0,0178128213019903;0,000168806417583809;0,00268642022383411;0,000114841193860018;0,000250634689740651;0,00190023752969121;1,92732649152995;0,00705859839421022
"fonctionner";-0,0885564108511114;-0,0583597429445401;-3,45663476115966;0,856326207028446;-0,0485447867261778;1,50782133379967;-0,022889023413694;-0,0150841425238044;-0,893430449815697;0,221333163957919;-0,0125472876476037;0,389723990406899;0,0007069155851192;0,000287850176837484;0,861713567038183;0,0450116371643659;0,000108357500616566;0,0921716725348762;1,11765860847945e-05;4,85395666967145e-06;0,0170284900789415;0,0010450754007274;3,35856957476021e-06;0,00324017839619202;0,00142517814726841;1,98469255116336;0,00561378316766269
"ensemble";-1,85377638907581;0,692960072630511;0,679292258670068;-2,25340503925938;-1,2861145958237;0,321739232034121;-0,553586635197856;0,206936196401355;0,202854625837904;-0,672926314507332;-0,38406781733575;0,0960798400079458;0,399407404522961;0,0523275087946867;0,0429084820244766;0,401882168110497;0,0980634105814724;0,00541102596590866;0,00489760603424458;0,000684361513909856;0,000657631314996316;0,00723681843842219;0,00235737399561629;0,000147528931254022;0,00142517814726841;1,74785862500457;0,00435393316817509
"dépense";-0,17360302814207;0,970195397795183;0,715256034810925;-0,443434036285605;2,00247573200987;-0,726093541683308;-0,0696265926514837;0,38911417892635;0,286866197613447;-0,177847134020003;0,803128629605658;-0,291212773156723;0,00806173384118829;0,236072011241333;0,109487698255563;0,0358171237960629;0,54713516341368;0,0634262694521716;5,72693802947196e-05;0,00178865389055193;0,000972144789232204;0,000373650820972054;0,00761977968130823;0,00100182770788448;0,00190023752969121;1,15212627171619;0,00252236569307107
"débat";-0,395181761050721;1,64263447078633;1,36174276125781;1,78205271337749;4,01744282531795;0,0956141142425271;-0,0806099656124247;0,335067863081045;0,27777101065115;0,363506674910662;0,819486018630291;0,0195035581618437;0,010719230397654;0,173645647578702;0,101832961212132;0,148432741587571;0,565087201691281;0,000282217532660851;0,000296757480792683;0,00512731212278476;0,00352369282249508;0,00603460688504716;0,0306695427167671;1,73720833109416e-05;0,00190023752969121;2,27442751651031;0,00982996774890116
"durer";-0,557573099553261;-0,10129623012849;0,855467486574915;-0,122970502265733;-1,77293380880181;-0,704307874950851;-0,256986000640291;-0,0466875340318899;0,394285822305329;-0,0566772277918688;-0,817146970126405;-0,324616205746116;0,113347863196972;0,00350758733949145;0,213474069389094;0,00375431233729079;0,584576019873446;0,0813401478637058;0,000738450739537841;2,43727464091308e-05;0,00173830076148884;3,59186328443864e-05;0,00746625722183494;0,001178265042085;0,00237529691211401;0,986852295430694;0,00231324810688083
"djihadisme";-0,552355782809198;-4,06020573103554;1,2570785994876;1,08098138605384;0,26940879329125;-0,345914027708747;-0,124348416105591;-0,914048820398639;0,282998273271477;0,243354604729202;0,0606503231672652;-0,0778734699499773;0,0170327655035953;0,862890431699518;0,0705830830163799;0,0444224578058459;0,00206688889065829;0,00300437308400253;0,000434817450075196;0,0234944473800483;0,00225213292915398;0,00166535024749864;0,000103440994635602;0,000170531849737322;0,00142517814726841;2,52193177150768;0,00906433234224208
"différent";-1,45248510636639;0,731067640991592;-0,312764023589471;-0,693018741349315;0,0668430702378246;0,129174310764797;-0,806510227617459;0,405934303185314;-0,173666072547023;-0,384807183480896;0,0371154372295222;0,0717256254956498;0,697216065357896;0,165604200723691;0,025864613552542;0,108081848523324;0,000753187371857685;0,00248008447068933;0,00501119473685556;0,00126950093991689;0,000232354713662411;0,00114079566712919;1,06128171943438e-05;3,9634210360001e-05;0,00237529691211401;1,03653747106173;0,00255204258649655
"difficulté";1,58429950141468;0,155594764992394;-1,1777247559201;-0,41715727194151;-0,288000899226274;-1,17124533715178;0,672495832232706;0,0660461174678008;-0,499914939799153;-0,17707291236015;-0,122249236483378;-0,497164587284939;0,567847167145116;0,00513522019866246;0,25105732758503;0,0268086734608724;0,00957173839914837;0,139579873211169;0,00596200691254824;5,7505299033345e-05;0,00329462137935168;0,000413349618844852;0,000197017857375635;0,00325846945320616;0,00237529691211401;1,25279082834791;0,0037279925406001
"dangereux";1,01507820244798;-0,715571485886427;-0,89416509260012;0,00848542414517867;-0,159502219060653;-0,520784746448278;0,624892833404651;-0,440513343938209;-0,550457449385586;0,00522371648207339;-0,0981912461155904;-0,320600575420853;0,450903008440559;0,210088557158301;0,279929038770928;2,14560629700182e-05;0,00567889486733578;0,0533790446999057;0,00244746735649649;0,00121625309124397;0,001899124020961;1,7102713283511e-07;6,04298287061105e-05;0,000644220313855575;0,00237529691211401;0,900772143218382;0,0019272932399008
"contrôle";0,137721151390588;0,493519232006613;-0,724975598868352;-0,617990451049087;0,758898361705388;-1,40263310374459;0,0714691292657843;0,256107282224201;-0,376219442452343;-0,320700480536834;0,393823349316124;-0,727883593709493;0,00900407959217188;0,108407271751411;0,199624212240993;0,123458319134119;0,139460592741935;0,420045524539368;4,50525309747012e-05;0,000578530243136336;0,00124843139894187;0,000907154863629108;0,00136799696769388;0,00467311074517856;0,00237529691211401;0,864844432023979;0,0017766173197218
"choix";-0,165212748401014;0,366888810488177;-2,25204038055529;1,08775783361571;0,967952116284856;1,15476952891038;-0,0560535220517742;0,124478348240601;-0,764074179230635;0,369055404644512;0,328407618784591;0,391791189723333;0,00447860860792872;0,0207079519380338;0,665789200532698;0,132202367553005;0,0784169572126195;0,0984049141557141;5,18674626778465e-05;0,000255786031850697;0,00963740783971806;0,00224839354791893;0,00178039201790087;0,00253395280741075;0,00190023752969121;1,47105534463462;0,00411212128641913
"chercher";-0,780456161647929;1,56087021808942;1,40155143479363;1,80152827531747;-0,268552366016995;0,0278013191644577;-0,270441716558281;0,540868842925766;0,485662096728115;0,624261070828625;-0,0930580939973242;0,00963364356243278;0,0907473897660252;0,340316432133564;0,234144303467837;0,329259318799624;0,00548076676693272;5,17890660158963e-05;0,00115745714062559;0,00462957878901379;0,00373272479690655;0,00616722874445288;0,000137045839987318;1,4687189497084e-06;0,00190023752969121;1,54379082035092;0,00452881728646038
"chenu";-1,55334013216907;0,91675129671998;0,856539663239639;-1,24129467411017;-0,674557772427446;0,253905820073211;-0,631665230311907;0,37279659939819;0,348311559359531;-0,504772052153095;-0,274308686072557;0,10325071437517;0,473282558706094;0,154561974405118;0,115135892618586;0,20580501516374;0,0455273022408608;0,00568725686560293;0,00687752655450935;0,00239553332077273;0,00209119295402187;0,00439186451679125;0,0012969924608331;0,000183757241236246;0,00285035629453682;1,3454368681916;0,00515971600842532
"besoin";-1,35202322961805;-1,27549836283531;-1,13603424062913;-0,565519797936626;0,264208997191314;-0,0860865660738879;-0,596208842623368;-0,562463266913596;-0,500963034471938;-0,249380259763471;0,116509640496794;-0,0379620488760628;0,393738178722231;0,328557396623135;0,22240803087767;0,0469087265597585;0,00766974044756996;0,000717926769635772;0,00260517835642779;0,00231861673196516;0,00183929757132798;0,000455789988396602;9,94865475489405e-05;1,0561848254243e-05;0,00142517814726841;1,28391833516486;0,00234932963140975
"bardella";-2,19779930249115;0,299887126249512;0,298258333840379;-4,29060947751779;0,348101884940419;0,502614586007987;-0,450577467362823;0,0614807647300017;0,0611468410829539;-0,879630796875584;0,0713654179082216;0,103042533031291;0,272943077491096;0,00476457187703322;0,00402169931742584;0,708357982150651;0,00349264955861507;0,006420019605181;0,00688406903662315;0,000128169532290058;0,000126781045660673;0,0262365743780031;0,000172695851257586;0,000360030530263154;0,00142517814726841;2,50673832384265;0,00895544469010183
"australie";-0,552355782809198;-4,06020573103554;1,2570785994876;1,08098138605384;0,26940879329125;-0,345914027708747;-0,124348416105591;-0,914048820398639;0,282998273271477;0,243354604729202;0,0606503231672652;-0,0778734699499773;0,0170327655035953;0,862890431699518;0,0705830830163799;0,0444224578058459;0,00206688889065829;0,00300437308400253;0,000434817450075196;0,0234944473800483;0,00225213292915398;0,00166535024749864;0,000103440994635602;0,000170531849737322;0,00142517814726841;2,52193177150768;0,00906433234224208
"absolument";-1,15210636791584;-1,97167520488537;-0,537756030599945;-0,15389450193901;0,265508946216299;-0,151043431482602;-0,485942367541674;-0,831625051095284;-0,22681797961266;-0,0649105505415903;0,111987963543023;-0,063708008861241;0,25206311725494;0,692160983814915;0,0439362643515451;0,00306259206305409;0,00682855335976281;0,00194848915578342;0,00252227854250304;0,00738717931317768;0,000549513631252464;4,50043092200586e-05;0,000133957245645396;4,33522435991251e-05;0,00190023752969121;1,36739798986003;0,00355302092669503
"absolu";-0,961272302433157;-0,367331266750176;1,3799329387155;1,57432968685624;-2,94656210713755;-0,141978993178657;-0,255598849593905;-0,0976720633306143;0,366919207762093;0,418608604266916;-0,783480271859512;-0,0377517038940056;0,106216911718175;0,014542156747912;0,175123801326461;0,194004130756546;0,509070876036995;0,00104212341390947;0,0013169279421736;0,000192302507646968;0,00271384548506221;0,00353232393764876;0,0123737219732335;2,87287902670192e-05;0,00142517814726841;1,75754561504576;0,00440232768023742
"valoir";-0,356593050903991;0,691539538333528;0,526299575019177;-1,17227924487998;-1,52651009331613;-1,04520462371063;-0,149632325475562;0,29018139589883;0,220843981976875;-0,491907705642183;-0,640548812002252;-0,438585098748153;0,0372581925192914;0,131377888910929;0,0649337479430505;0,274193388154728;0,348274463775338;0,143962318696665;0,000181223663590997;0,00068155857445874;0,000394761866031401;0,00195853486172406;0,0033209972422746;0,00155693972269751;0,00142517814726841;1,10082680464182;0,00172705888905167
"ultra";0,162629862730427;-1,38970282538309;-1,38312867625867;0,7122971031617;-0,0171139600765192;1,53083674340372;0,0627270180230977;-0,536014190204721;-0,53347851340041;0,274735970858474;-0,0066009259562976;0,590450132477051;0,00554780857933291;0,379819252186168;0,321051312095732;0,0724706285917709;3,13377741759847e-05;0,22107966077282;3,76937846817827e-05;0,00275240941977825;0,00272642983623145;0,000723088593595083;4,17417049169632e-07;0,00333984959851055;0,00142517814726841;1,30105774702978;0,00241247210608962
"soutien";-1,90050440284537;0,177865922926375;-1,45564099584487;-2,35605008579384;0,290440027741037;0,196756305165024;-0,561982262389393;0,0525952445142925;-0,430435424851898;-0,696687866407892;0,0858835915528404;0,0581811614592795;0,393573050260138;0,00323210387123078;0,184724521452779;0,411884477147121;0,00468863874734517;0,00189720852138782;0,00514762515710398;4,50873442353222e-05;0,00301979673460937;0,00791112400014605;0,000120221486528572;5,51729837845965e-05;0,00142517814726841;1,80514966553645;0,00464403607836533
"répondre";-0,996054274864196;1,19505202260739;1,00724795211866;-0,242168016920939;2,79432917852544;0,231280938164347;-0,295586752345774;0,354640861608599;0,298908562000078;-0,0718652180408906;0,829238634589449;0,0686343938444558;0,137991245963231;0,186239315839517;0,112898121485532;0,00555440949316631;0,553970834566259;0,00334607265229366;0,00141395361302884;0,00203536722575489;0,00144591226182505;8,35800690062993e-05;0,0111281836930527;7,62340223632025e-05;0,00142517814726841;1,59776994365614;0,00363829281641463
"rencontre";-1,64931812926383;-1,15347715951217;0,61786508905612;-2,50007918966058;0,321870854390696;0,219771714769076;-0,501064589666674;-0,350427579352943;0,187708066639304;-0,759526698382083;0,0977847055212581;0,0667668790679334;0,316162447285468;0,144987858116792;0,0354990829818411;0,494683863973088;0,00614201630998546;0,00252473133282742;0,00387684127057246;0,00189621314610395;0,000544072116305454;0,00890792772623361;0,000147649663049211;6,88355438658527e-05;0,00142517814726841;1,74785862500457;0,00435393316817509
"père";-1,10083695603651;-2,60684144527386;0,937471844271861;-0,709548901803372;0,295639823840973;-0,0630711564698358;-0,357513381509891;-0,846611021777029;0,304458100973156;-0,230436692590414;0,0960134855128072;-0,0204833079972676;0,139682500133347;0,734408084119231;0,0810477318464126;0,0395165896979062;0,00513887564595518;0,000206218557148546;0,00172709074172314;0,00968497242869002;0,00125252274413656;0,00071751968273212;0,000124564710841883;5,66931702390857e-06;0,00142517814726841;1,75512887987625;0,00439022905222184
