"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"disperse";1,51165394986329;0,346652739674428;-0,521506666380502;0,763004520407999;0,837303347013157;0,192010545275213;-0,288861929867983;0,422627307514108;0,827253942239504;0,0285454376749327;0,0564997568038117;0,0877008632817461;0,000133454943232003;7,01809386151121e-06;1,58836250753882e-05;3,40004073610229e-05;5,84022929638714e-05;0,773097039066444;3,49058259143235e-05
"disapprove";-1,20194583465483;0,00733202976268984;-1,46942825273701;1,9839083424632;-0,437727521761103;0,0026701962143099;-0,535139911409597;0,722504506533759;0,334295037525296;8,16247620146851e-06;0,286714514122975;0,378982285875526;8,43722618883402e-05;3,1396290364188e-09;0,000126103363384649;0,000229865135838504;5,84022929638714e-05;0,96698777001175;5,4609960356433e-05
"differ";-0,944773456803332;0,288444627118874;-0,63220901649569;-2,00382507378033;-0,406912526269544;0,124232672991204;-0,272291485519789;-0,863044486593724;0,313479036313539;0,0191730584899415;0,0805503214257066;0,586797583770813;5,21297047577271e-05;4,85908846545147e-06;2,33427097181408e-05;0,000234503598668605;5,84022929638714e-05;0,784918348394223;3,59814666046564e-05
"detest";0,494742097879812;-1,15681466908763;0,0983407277256198;0,812314408115287;0,329643844472549;-0,77077903112446;0,0655238672727152;0,541240467627675;0,17446293091063;0,625873205494232;0,00395553323430647;0,195708330360827;1,42951142635863e-05;7,81551269217144e-05;5,64802660830293e-07;3,85370273646727e-05;5,84022929638714e-05;0,550970483704231;1,77290949480784e-05
"detect";-1,08893470572996;0,227062442221323;0,326535402860091;1,86410477653922;-0,496055443450839;0,103436468572856;0,148750575416346;0,849177932064461;0,434868129165766;0,0124067452183275;0,022439192283147;0,530285933332756;6,92522004791753e-05;3,01106761492966e-06;6,22716605646614e-06;0,000202941346275786;5,84022929638714e-05;0,768111202302868;3,44570502724289e-05
"despatch";0,0172196372211263;0,130832035127976;2,16045580374211;-1,65165959693708;0,00632452776667787;0,0480527451485843;0,793504679801469;-0,60663107171112;7,75177216268897e-05;0,00293626029050828;0,700223283917232;0,296762938070633;1,73172088122483e-08;9,99673299390207e-07;0,000272596748515226;0,000159320253528876;5,84022929638714e-05;0,90975520140872;4,83369221289562e-05
"defence";-1,67386355779445;0,920281540967616;0,182684878726697;-0,854156234885927;-0,796924842509936;0,438145163436601;0,0869760964269095;-0,406662968314014;0,761305823081324;0,150998912149633;0,00520375709651745;0,0824915076725232;0,000163632666340781;4,94619598479496e-05;1,94910439589586e-06;4,26093127250893e-05;5,84022929638714e-05;0,89236294474923;4,65064248232195e-05
"decisive";-0,801112954737605;2,36236676483212;0,521581903976356;2,96446372772633;-0,204924742870746;0,604293563082101;0,133420682971476;0,758310003054373;0,0790696800113423;0,451159880933475;0,0192335864194703;0,450536852635712;3,74815384117694e-05;0,000325930157643889;1,58882084567545e-05;0,000513241989941627;5,84022929638714e-05;1,3252255903384;0,000102567442288386
"dart";1,94395088496763;0,845583258160763;-0,572690530298045;0,743827767980146;0,838470058373806;0,364719216577209;-0,247014400457511;0,32082976831421;0,809794972304393;0,100538084104028;0,0403308406547554;0,0493361029368162;0,000220699055505377;4,17582846090328e-05;1,91544595335442e-05;3,23128059581041e-05;5,84022929638714e-05;1,00484436052981;5,89695070646617e-05
"croft_s";0,0477953201455308;-0,923732550022898;0,96171277861573;0,708951581343854;0,0316319349201163;-0,611345374755266;0,636481478362095;0,469198871653114;0,0017544367080096;0,430004305100362;0,407615321201338;0,160625936990287;1,33413767494088e-07;4,9833615064348e-05;5,40157825062053e-05;2,93537134018409e-05;5,84022929638714e-05;0,530783692899763;1,64537555928193e-05
"cox";1,7026230935493;-2,44398090190396;2,04251446168521;0,0354824111422174;0,471405820238326;-0,676665802357438;0,565511655989694;0,00982402693344311;0,314664590966069;0,425421862465031;0,259856680572849;5,68659960506701e-05;0,000143257138043079;0,000295171788716606;0,000206162423911361;6,22164860918035e-08;4,94173248155835e-05;1,41187299577896;9,85077716304503e-05
"cook";2,94741520176926;0,581767684019651;-0,511286678614158;-0,0399708681937699;0,967082094562912;0,190884918444138;-0,16775925963179;-0,0131149187637783;0,958856912248069;0,0245122798028547;0,0165574285931318;7,33793559365426e-05;0,000507355691667641;1,97664685310684e-05;1,52671809683453e-05;9,33076091634475e-08;5,84022929638714e-05;1,40012066931384;0,00011448822768052
"condescend";0,0801140278709066;0,448143206667146;-1,80540857427997;0,333915963498038;0,0423519286105994;0,236908935931613;-0,954421305268518;0,176523206033235;0,00312318727279569;0,0641250741135819;0,910174500002305;0,0225772386113181;3,46007033165336e-07;1,08268327276699e-05;0,000175719028549752;6,01093671952467e-06;5,39098088897275e-05;0,666823049905371;2,39711571678536e-05
"comprise";-0,519043321697223;-0,94514434035738;0,0134897696427589;-1,0160491270892;-0,350317994448973;-0,637906425028502;0,00910465244283907;-0,685762204394862;0,209614897934209;0,456062706717627;8,12487650575406e-05;0,334241146583103;1,57339263743872e-05;5,2170641227637e-05;1,06276921444023e-08;6,02919475482876e-05;5,84022929638714e-05;0,527343483897144;1,62411608134726e-05
"compassionate";-1,10142017843263;0,566996138291422;0,720905943146888;0,496753901250374;-0,726084372934137;0,373778366865635;0,475239649612355;0,327472886328663;0,664732085978313;0,115588370241533;0,163414491673904;0,0562650521062461;7,08493639674087e-05;1,87754390095241e-05;3,03519857913446e-05;1,44116090249381e-05;5,84022929638714e-05;0,628392158535843;2,30617050047232e-05
"coffee";0,344569201614999;0,150042303823344;1,21444248760421;1,15037356557085;0,200974937297007;0,0875143293755203;0,708341028893781;0,670971909634164;0,0775737968245204;0,00965168048581296;0,552979219623584;0,359795303066081;6,40060026963518e-06;1,21365497380613e-06;7,95099897947816e-05;7,13420491314689e-05;5,39098088897275e-05;0,575466413960374;1,78528582224002e-05
"clifton";2,18582529289539;-1,94626417492727;2,07611165274103;0,0148110460641323;0,609145433657784;-0,542384580644258;0,578570454437247;0,00412753988481415;0,490696356617165;0,2552694660797;0,254024802352878;9,37495025712454e-06;0,000279036356522618;0,000221224629153836;0,000251727875551058;1,28115407948105e-08;5,84022929638714e-05;1,45147673723705;0,000123041058355679
"castle";3,13203070610705;2,75857941128885;-2,37470955110848;-0,655031751222596;0,646257906645786;0,569200599527828;-0,489993543294039;-0,135158141172186;0,538473352553429;0,274092106317171;0,177633945623065;0,00980059550632484;0,000484764997187579;0,000376053999893323;0,000278676424222506;2,12033232980545e-05;4,94173248155835e-05;1,9853859882887;0,000194791111833311
"captivate";-1,33744960387241;-1,62236592105872;-2,18195442012431;0,872593008424506;-0,424145280266113;-0,51450076794616;-0,691963021538864;0,276725347291493;0,272483082933915;0,263084750354421;0,41616812177124;0,0482640449404164;0,000104468353853563;0,00015371899226199;0,000278048941972831;4,44685897129631e-05;5,84022929638714e-05;1,19181460666622;8,29559050855753e-05
"bury";-0,66823487106556;0,264387025345538;-0,173728916275186;-2,8827661671494;-0,224536408880529;0,08883779610458;-0,0583753836685206;-0,968650381537049;0,112540449685563;0,0115596319476416;0,00436503135598114;0,871534887010815;2,60788339209685e-05;4,08234943090921e-06;1,76268260847982e-06;0,000485342956539693;5,84022929638714e-05;0,926564936593354;5,01396873339587e-05
"brilliant";1,23480142894015;2,06846633046978;-1,69250082092298;-1,10644853292751;0,392602829319915;0,657665042056554;-0,538127504023846;-0,351793263550931;0,235102572681835;0,432885860256213;0,253462480913764;0,0785490861481775;8,90479949857778e-05;0,000249877303448127;0,000167296815613738;7,14977431028087e-05;5,84022929638714e-05;1,18459387314451;8,19537560571695e-05
"brighten";0,915515622760667;1,78926622444207;0,154646698591663;-1,20707534642363;0,389648539714899;0,761521654226649;0,0658184948240082;-0,513737979305655;0,235514488257312;0,590268205626005;0,00385620564866054;0,170361100468009;4,89509830532048e-05;0,000186973400384015;1,3967259585115e-06;8,50939450087086e-05;5,84022929638714e-05;0,877521962381797;4,49723816814972e-05
"branch";0,811549598946667;1,21222036744305;-2,04350319942523;-0,590641629003608;0,314637930304389;0,469978061698449;-0,792266570117305;-0,2289918693109;0,158156458620888;0,231543878464392;0,575440217724467;0,0348594451902474;3,84644948657935e-05;8,58208974643028e-05;0,000243882446242013;2,03740798981844e-05;5,84022929638714e-05;0,949232613132406;5,26229512019384e-05
"border";0,0915046030664166;1,48674183675141;-1,63079554662263;1,05565736138684;0,037379403170563;0,607330349120661;-0,666175931955257;0,431233411204574;0,00242795512684171;0,420570930770558;0,442533932766047;0,134467181336554;4,89007794327124e-07;0,000129092503656479;0,000155320554433159;6,50842432430921e-05;5,84022929638714e-05;0,863820811416888;4,35789964018801e-05
"blessing";-1,37018965672408;-0,175722394426884;-0,565393748312166;-0,243206873766869;-0,906017162595217;-0,116193772461927;-0,373858054672222;-0,160816862550791;0,891574755114794;0,00962196940430566;0,0871146444068854;0,0116886310740089;0,000109645615066522;1,80336702130571e-06;1,86694662847887e-05;3,45447130118915e-06;5,84022929638714e-05;0,674998570042947;2,66094319895429e-05
"bitterly";-0,676003978511886;1,03116315983718;0,654090674963364;-1,26386429876308;-0,359014974892854;0,547634374511113;0,347377167463657;-0,671218253015688;0,22131177427294;0,33788907263889;0,118898041825382;0,321901111262784;2,66887603732836e-05;6,20990098954606e-05;2,49865222960295e-05;9,32890758688138e-05;5,84022929638714e-05;0,668417853495008;2,60931181852223e-05
"bewitch";-1,21659567728476;0,739344667313754;-0,657240065764442;1,86136876326391;-0,499874482373232;0,303781724503339;-0,270046609406168;0,764798662706796;0,419485364306933;0,101655649140073;0,0702530375249314;0,408605949028062;8,64415282794843e-05;3,19244767698532e-05;2,52277175152907e-05;0,000202346054912128;5,84022929638714e-05;0,873753466940939;4,45869456179728e-05
"bewilder";0,0506078173666049;2,48916117649142;-0,455499627895225;-3,91711598827251;0,0108515144210382;0,533735098815169;-0,0976699063126214;-0,839922423994273;0,000242258205382763;0,384558727332559;0,0112619113616172;0,603937103100434;1,49577101458042e-07;0,000361856131401465;1,2117302547081e-05;0,000896112966443575;5,84022929638714e-05;1,51244436761396;0,000133594542290689
"benevolence";-1,63984750727824;-0,116901295712969;-1,00824244426669;2,37717566718781;-0,535706747117189;-0,0381894124802626;-0,329373479989043;0,776577723442696;0,477394175684661;0,00159192349057547;0,103560207295185;0,417453693529575;0,000157049597080993;7,98120651103908e-07;5,93690159818829e-05;0,000330029263972558;5,84022929638714e-05;1,10399207387039;7,11806270123737e-05
"avenue";4,01364107419268;4,12101228654533;-4,13364434251142;-0,116665548154833;0,566524016413767;0,58167942501778;-0,58346243524445;-0,016467300811417;0,434638317821219;0,300657552920435;0,264551319261926;0,000152809996410731;0,00079607923572474;0,000839241690811224;0,00084439459758189;6,72611801705998e-07;4,94173248155835e-05;2,83188476026716;0,000396305759588161
"attentively";0,496980158023528;1,35986269983689;0,237093371041169;2,29498430117543;0,182454753425067;0,49924209163083;0,0870433393640366;0,842550327261837;0,0670380527795905;0,329341734087262;0,0087553776862848;0,594864835446863;1,44247401416848e-05;0,000107999071454307;3,28298366394266e-06;0,000307602128783084;5,84022929638714e-05;0,892851851958499;4,6557398600566e-05
"associate";-1,33184486635334;-1,9970631140694;-2,59195636467709;0,498502436127749;-0,373301440374148;-0,559754785136065;-0,726496808123143;0,139724739823519;0,212448001026606;0,313431254525503;0,461735758892601;0,0123849855552811;0,000103594614969015;0,000232923592102642;0,000392360491985728;1,4513243055648e-05;5,84022929638714e-05;1,34409004959779;0,000105508301205608
"withhold";-0,871017663567691;0,603723188074264;-0,353536872018016;2,53454073783172;-0,314464463604009;0,217962845581629;-0,127637805148535;0,915048025938019;0,202709837885183;0,0639013405009613;0,0191638649951695;0,714224956618687;4,08998501440426e-05;1,96491381341035e-05;6,73809643797856e-06;0,000346311046213028;5,39098088897275e-05;0,899892430160666;4,36565074994188e-05
"unkindness";-1,68791713049719;2,02473618622895;1,38373435176097;0,81742175017482;-0,546726393892575;0,655824088564521;0,44819978337486;0,264767764772195;0,411962118346228;0,388960306565236;0,158874156181138;0,0402034189073944;0,000153592508662005;0,000221006314123019;0,000103222230046273;3,60213654092491e-05;5,39098088897275e-05;1,22327339107552;8,0670518844896e-05
"ungracious";-0,904141320069129;1,74616815532104;0,945101405202224;-0,0227880386392934;-0,4143989696551;0,800328741036039;0,433172381177584;-0,0104445395017029;0,245415491814129;0,600640787446324;0,153878848513437;6,48722261049815e-05;4,40697337748374e-05;0,000164376572234147;4,8153139767391e-05;2,79950783053952e-08;5,39098088897275e-05;0,848958341367678;3,88544308675576e-05
"ungenerous";-1,70889718904065;2,35533723528593;1,79403508245018;-2,55043659960584;-0,400668205786704;0,55223260365617;0,420629644787026;-0,597975620119359;0,262757615348696;0,327523894993282;0,166179739762045;0,243538749895974;0,000157434410777166;0,000299070783143716;0,000173512055692177;0,000350668581288389;5,39098088897275e-05;1,5507412130215;0,000129642217297684
"unfavourable";-0,609667247880914;1,25769311177659;0,972218375243371;-4,21008136210389;-0,134249257490181;0,276945115541951;0,214083330617471;-0,927063572465514;0,0398488583877341;0,111273787981333;0,0581501146537661;0,790727238977166;2,00379607611358e-05;8,52741024507552e-05;5,09560133243947e-05;0,00095553977603356;5,39098088897275e-05;1,4206463251586;0,000108802716040144
"unexceptionable";-1,30290854939015;-2,37231662818866;-2,96310032570041;0,123726833032968;-0,324505153807067;-0,59085418747905;-0,737996022351108;0,0308156662278542;0,162679188496168;0,353885516796439;0,482824848372733;0,000610446334651825;9,15157113708693e-05;0,000303398268653087;0,000473326156509119;8,25269102259785e-07;5,39098088897275e-05;1,50261937588634;0,000121721070044424
"uncertainty";-0,747626537281135;-0,0265701324804548;0,678351843082266;-1,23561838422217;-0,468497512370418;-0,016650079083221;0,425086771467053;-0,774295868833723;0,383160375901415;0,000317549890192713;0,181014749286399;0,435507324921993;3,01326418095895e-05;3,80588123684693e-08;2,48072035910999e-05;8,23069512077316e-05;5,39098088897275e-05;0,561817758342137;1,70160486044682e-05
"swallow";0,344229105164187;1,98927795859719;0,442552262088739;-1,82705342669245;0,124785435733754;0,721127043399492;0,160428261385281;-0,662319526554623;0,028102189812127;0,615813608275345;0,0266542758295191;0,329429926082998;6,38797147320074e-06;0,000213333340335891;1,05583710978657e-05;0,000179957638965397;5,39098088897275e-05;0,955165342393908;4,91841198582426e-05
"survey";1,13207207693418;-0,10969549957508;0,784276551689542;1,2534445608656;0,606868870295645;-0,0588043687853597;0,420426432751659;0,671932909687833;0,558129379563952;0,00343856866557038;0,15371560516068;0,284716446609796;6,90901203468588e-05;6,48702262973472e-07;3,31593686908024e-05;8,46989550749919e-05;5,39098088897275e-05;0,704867823455111;2,67844765919483e-05
"supposition";-1,64403220684103;-0,37313511332149;-1,26434426654396;0,272394598463631;-0,773729732008703;-0,175608318396642;-0,595037461218295;0,128196880081111;0,722221432051076;0,0244115481268941;0,245116861557616;0,00825015826440723;0,000145709690133458;7,50585259944693e-06;8,61784104338433e-05;4,0000440589861e-06;5,39098088897275e-05;0,899862563844806;4,36536097366154e-05
"sparkle";1,47293546900207;2,88151130993754;-1,08341858548096;1,08212109141716;0,411417985597306;0,804859142548554;-0,302618751043622;0,302256337071465;0,247139723138343;0,620624799666638;0,0767291608713955;0,0555063163236159;0,000116959427253799;0,000447618934704328;6,32791089444758e-05;6,31276345179038e-05;5,39098088897275e-05;1,3782039550786;0,00010239877850046
"somersetshire";1,88263525382858;-1,84644609888014;1,43094758336489;0,0225339586812583;0,627482428016728;-0,61542058079022;0,476934903958953;0,00751056960045224;0,509486730308946;0,321578589065127;0,168904307390387;3,03732355397025e-05;0,000175150590260924;0,000168481608474472;0,000101187457207814;2,50930942987467e-08;4,94173248155835e-05;1,22687635845555;7,4384222343409e-05
"skin";0,218493244789765;3,04432346575629;-0,136700669101959;3,29165126612513;0,048651093230705;0,677868393137023;-0,0304386389775045;0,732939971601006;0,00448325463374682;0,57110021189536;0,00100705091558379;0,423409482555309;2,57361643272111e-06;0,000499631006989643;1,00741653052229e-06;0,000584111057321394;5,39098088897275e-05;1,51789720330179;0,000124208842275608
"sketch";1,58202812217444;1,85474978103401;-1,23338072170598;-0,731860949850272;0,559339860248964;0,655762984727758;-0,436072526678335;-0,258755830995138;0,427399362913685;0,385469022324297;0,149070790500716;0,0380608242612902;0,000123682321953236;0,000170000378503926;7,51750184256341e-05;2,64689297513552e-05;4,94173248155835e-05;1,12563687939218;6,26146357346798e-05
"silently";0,334770337744893;0,537134035408764;1,65014425022565;0,612357568116798;0,178979555496126;0,287170038859776;0,882222978294261;0,327387085978185;0,0554813486412102;0,0937198891741883;0,773552261421538;0,0772465007630599;6,04173584376019e-06;1,5553679182431e-05;0,000146795118280965;2,02151967023326e-05;5,39098088897275e-05;0,661111200868775;2,35622534253837e-05
"shire";-0,999598016616443;-2,3795488026003;-2,45794653981746;0,114821432658672;-0,280315969692664;-0,66729377103983;-0,689278746364338;0,0321992247905458;0,122047766709372;0,453817930841925;0,423464201001934;0,000670101446760339;5,38664759062792e-05;0,000305250950373677;0,000325696174700161;7,10744839364399e-07;5,39098088897275e-05;1,33094931412607;9,54972412610934e-05
"shift";0,378655261401052;-1,86073726414167;-0,997934368079274;0,0673304164056095;0,176431420320708;-0,866995792271521;-0,464979615747618;0,0313720743065144;0,0479754077668809;0,760175987545217;0,191217401982759;0,000631202705135751;7,72957799329895e-06;0,000186654258398633;5,36873232698337e-05;2,4439391753701e-07;5,39098088897275e-05;0,804147484671313;3,48609491955686e-05
"shawl";2,62754744004223;-0,480005696738055;0,575420620555021;-0,0169624642054513;0,961639221299033;-0,175674203782545;0,210594499279923;-0,00620798339214027;0,952892555816688;0,0208664677792077;0,0262244516023387;1,65248017610341e-05;0,000310161349797052;1,03509289963335e-05;1,48750141764794e-05;1,29260084243607e-08;4,49248407414396e-05;1,25207299389225;7,04280790153508e-05
"shadow";-0,922776644524726;1,65201701777365;0,902766351981857;-4,73919195918364;-0,178065231213083;0,31878439271653;0,174203909636048;-0,914506578577158;0,0683623186460601;0,143769242077446;0,0375462955319663;0,750322143744526;4,59051044869302e-05;0,000147128506267756;4,39357980684455e-05;0,00121081109603983;5,39098088897275e-05;1,64168281230599;0,000145293536549282
"rival";-1,20372478795171;1,77223055724216;0,448414629963345;0,929398145843872;-0,506204303463002;0,745278940654831;0,18857251898041;0,390841283460862;0,363633025186242;0,51720498914424;0,0289575109150868;0,0902044747544289;7,81127990042535e-05;0,000169319989650549;1,08399515008579e-05;4,65662639692728e-05;5,39098088897275e-05;0,928531398079701;4,64794499700716e-05
"repress";-0,592414254228569;0,90826183521013;0,553450633910081;-1,7855037964321;-0,274130001592977;0,420283301010731;0,256100223909987;-0,826212662957553;0,146559943781684;0,226047534869323;0,0734031740100718;0,553989347338919;1,89198980356986e-05;4,44723340952195e-05;1,65129844025699e-05;0,000171865754175231;5,39098088897275e-05;0,7198117045586;2,79322294412009e-05
"repair";2,39353163167917;-1,25680094066902;1,37045756237143;-0,000129476006204794;0,789695191130155;-0,414654916575262;0,452153517559086;-4,27178726670653e-05;0,730440515888267;0,132145646373984;0,13741383684834;8,89407257487016e-10;0,000283111541148173;7,8057066448924e-05;9,28133428253752e-05;8,28433821262847e-13;4,94173248155835e-05;1,30271013962375;8,3863854311724e-05
"regulate";-1,3626641358954;0,818568362042095;0,564848828491457;0,536002773944929;-0,76982240623808;0,46244136727319;0,319105253345739;0,302808985955615;0,714406119073134;0,169157312835061;0,070440876207764;0,0459956918840377;0,00010010261986876;3,6122491891225e-05;1,7200150896152e-05;1,54882327651235e-05;5,39098088897275e-05;0,749924068692253;3,03181276478581e-05
"range";2,88527480680562;1,38954328043114;-1,83578326942625;-0,0484130740011432;0,781573385959816;0,376404370239748;-0,497283427696224;-0,0131143037337538;0,722223707179303;0,109914473274022;0,167777206319672;8,46132269948915e-05;0,000448788954461694;0,000104090704773247;0,000181681458384611;1,26355197403712e-07;5,39098088897275e-05;1,57925537271558;0,00013445362582555
"pure";-1,0593536031217;0,811336187630459;1,07000261437441;0,527097373570633;-0,591897676997003;0,453321726859607;0,597847649701323;0,294507622429674;0,482312869563037;0,18563591444423;0,282364050061074;0,0496871659316553;6,04992078733615e-05;3,54870163270561e-05;6,17216418107266e-05;1,49778506819623e-05;5,39098088897275e-05;0,709541125225921;2,71408182639352e-05
"profit";-1,04582767436047;0,443074683554519;0,642767862397046;2,00839415513355;-0,436639166745853;0,184986270086735;0,268359339429111;0,838516298520223;0,348538056974354;0,0410484886418311;0,0755494010640022;0,53486405331981;5,89641512956268e-05;1,05833135775593e-05;2,22728658416921e-05;0,000217453143339422;5,39098088897275e-05;0,824016819448406;3,66049607123571e-05
"prior";-0,268123662911399;0,570428611741514;0,648303689103816;1,57344915297426;-0,147746854380715;0,314328963428405;0,357241243493507;0,867033369437325;0,0461787661959561;0,137147530761072;0,154925103233437;0,661748599809535;3,87559225925365e-06;1,75416480818001e-05;2,26581672447029e-05;0,000133466790856649;5,39098088897275e-05;0,580383464524125;1,81592477367598e-05
"pork";2,28102403150462;-1,6302601925589;1,75268686132163;0,00796330678189445;0,689865277840639;-0,493050439258339;0,530076751429804;0,00240839586507913;0,59738028693309;0,200225029954041;0,202391653454724;3,02965814408319e-06;0,000186997695618088;9,55191351228582e-05;0,000110404098362021;2,27910024178787e-09;3,59398725931517e-05;1,37279429813771;6,77309967024959e-05
"politely";0,524471482781659;-0,0846758308723084;1,14635768690172;-0,228245117792855;0,408489668536128;-0,06595058687004;0,892851731542609;-0,177770909521514;0,260591810958926;0,00445706833504252;0,714414188646075;0,0205369320599544;1,35932401536569e-05;3,54322037759659e-07;6,4941082911063e-05;2,57443674024913e-06;4,94173248155835e-05;0,477906070026632;1,12866309489533e-05
"playful";0,534909778806059;1,35691277243662;-1,43362300821327;-1,16815563319505;0,227113786368714;0,57612257193728;-0,608692460899415;-0,495979433232724;0,0882703679105515;0,372710026576967;0,363845122448752;0,175174483063722;1,5425131214445e-05;9,92594017090285e-05;0,000110799478674815;7,35646558325205e-05;5,39098088897275e-05;0,837479371630556;3,78108141948144e-05
"plantation";3,84862992727001;3,57327205044017;-3,57304137071779;-0,104796133398955;0,605818089139292;0,562473629962143;-0,562437318352232;-0,0164961023753134;0,485309129242755;0,274505894095491;0,240035245483813;0,000149731177932013;0,000798509518697452;0,00068833516517733;0,000688246294340057;5,9204989759139e-07;5,39098088897275e-05;2,56979199317848;0,000356011261123169
"perpetual";-1,07798892757729;0,717185050083061;1,02766756115404;-4,18930654697371;-0,239359295488491;0,15924552092438;0,228185816330261;-0,930203862040181;0,123510776199839;0,0358717083784687;0,0644131173110082;0,776204398110685;6,26464394177332e-05;2,77287471933283e-05;5,69341823902692e-05;0,000946132744522322;5,39098088897275e-05;1,42679941971101;0,000109747248394171
"patty";2,21351947139989;-1,85433574369283;1,98202444069175;0,0128189764547541;0,632000532170074;-0,529446969849645;0,565904441987616;0,00366005361414622;0,520670971827695;0,23976554032887;0,239556221449484;7,2663939506973e-06;0,000242128507295484;0,00016992448832271;0,000194132050812214;8,12055909334002e-09;4,94173248155835e-05;1,42693014618313;0,000100620079889613
"overtake";2,03350731112061;-2,45187054671665;2,59359131901207;0,0257674289157123;0,49503297443655;-0,596878488234028;0,631378711107672;0,006272771634491;0,346323174257509;0,330368402880618;0,323285283689692;2,31391721813312e-05;0,000222925253207956;0,000324087936486515;0,000362635970244737;3,57939778930045e-08;5,39098088897275e-05;1,60733355404844;0,00013927713167309
"omit";-0,868672929479823;0,178971001469885;-0,806172655927601;1,18599516706803;-0,515179445342521;0,106141423475534;-0,478112725326656;0,703372134221905;0,435209065034873;0,0121217143957377;0,215096951296227;0,337572269273161;4,06799460045316e-05;1,72676456870177e-06;3,5036758466016e-05;7,58287035396493e-05;5,39098088897275e-05;0,612503212508895;2,02248138943754e-05
"october";1,28251506074318;-1,47651182828168;0,961695762835096;0,445879001937543;0,576529251819655;-0,66373665753978;0,432311288651974;0,200436076937908;0,445903212875488;0,387795592058389;0,143874500823778;0,0224266942423437;8,86732731897402e-05;0,000117528083185838;4,98589579371399e-05;1,07177058340559e-05;5,39098088897275e-05;0,893394392979975;4,30283048819676e-05
"occurrence";-1,37853479874449;1,61158205272241;1,44471936437841;0,403251563145703;-0,530701266545462;0,620418604811906;0,556180661653709;0,155241721495002;0,390221552862333;0,349940319142935;0,245943610429398;0,0138945175653299;0,000102447946917681;0,000140014378428367;0,00011252131010593;8,76637231081445e-06;5,39098088897275e-05;1,02650993416527;5,68059864114933e-05
"negative";0,0253880059922003;0,950288168915299;1,58915923760821;1,02652775514592;0,011990853845906;0,448824793426379;0,750566080766073;0,484833046144001;0,0002598075538662;0,238846338389392;0,584147058128823;0,176746795927916;3,47476130494082e-08;4,86831237489093e-05;0,000136145291381196;5,68079588174836e-05;5,39098088897275e-05;0,732662147596386;2,89384523852691e-05
"monstrous";-0,392976951069032;-2,39401315142357;-1,44763896805156;0,0970106319100799;-0,139018296356628;-0,84689860018738;-0,51211223083321;0,0343181775417924;0,0301528272845147;0,734277633476703;0,234804914901914;0,000764624336857495;8,32533944696688e-06;0,000308973232118872;0,000112976553644108;5,07348591799942e-07;5,39098088897275e-05;1,05269875249524;5,97414843259942e-05
"mill";1,92191968634122;-0,794185489577884;-0,0985251681347101;0,00796998539666787;0,923159883356453;-0,381472851926416;-0,047324809340012;0,00382824050423628;0,89802178005629;0,100617529210014;0,00135426464052251;6,42609317033439e-06;0,000199130719466613;3,40025656678651e-05;5,23313768887188e-07;3,42438703054525e-09;5,39098088897275e-05;0,943393435294618;4,79792540907831e-05
"michaelmas";1,89520792526958;-1,89689813619985;1,52783456133549;0,0228034145341297;0,614084527026458;-0,614632188507739;0,495048354042169;0,00738875341437138;0,49253068602915;0,323758320758095;0,183681322027333;2,96711854213327e-05;0,000193633956710673;0,000193979489426586;0,000125840504963002;2,80328695876093e-08;5,39098088897275e-05;1,2561493171285;8,50648862191652e-05
"mare";2,2611100076979;0,973864647030096;-1,09108577347439;-0,606471411613215;0,819151005162693;0,352809992345007;-0,395276658374631;-0,219711409322893;0,778042955591265;0,0947045282253807;0,103961071608323;0,0232914445750225;0,000252651927437521;4,68680011953852e-05;5,88297519962816e-05;1,81760663097181e-05;4,94173248155835e-05;1,19239721823221;7,02621022423202e-05
"management";0,725590452447931;0,724547586276043;-3,30979827851528;-0,509257839697658;0,207180028426152;0,206882255705456;-0,945056676413248;-0,145409925597626;0,072466450293381;0,0474133946674656;0,865266104968412;0,0148540500707401;2,83825173014687e-05;2,83009895025979e-05;0,00059056926841493;1,3981161071378e-05;5,39098088897275e-05;1,25378801715392;8,47453781481311e-05
"louisa_s";0,467960327901554;-0,480251016731375;2,24633120270449;-2,61978555648305;0,133112544260006;-0,13660866297627;0,638974810073087;-0,745204881795957;0,0357712723438777;0,0247210124840343;0,472995125064626;0,466512590107465;1,18055402296412e-05;1,24338143384738e-05;0,000272029104409489;0,000369997917030497;5,39098088897275e-05;1,15091405098226;7,14091028193961e-05
"knife";3,49205502666561;3,95364901733649;-3,59784330774912;-0,680928656144513;0,543818175265888;0,615702266382294;-0,560292597789029;-0,1060411065814;0,405505369499536;0,341070400008076;0,247008394665913;0,00641583582646647;0,000602617013045573;0,000772459033375309;0,000639681398143105;2,29130263275133e-05;4,94173248155835e-05;2,55084355232562;0,000321548788884037
